"Código Cliente","Nome Cliente","Email Cliente","Operação","Stiker","Preco","Data","Dia","Mês","Ano"
"45","Mateus Silva","mateus.silva8@exemplo.com","Compra","ABEV3","R$ 14.53","28/04/2023","14/02/1900","44","5044"
"45","Mateus Silva","mateus.silva8@exemplo.com","Compra","BHIA3","R$ 12.04","28/04/2023","14/02/1900","44","5044"
"73","Marcos Lima","marcos.lima55@exemplo.com","Venda","RENT3","R$ 59.17","28/04/2023","14/02/1900","44","5044"
"44","Leonardo Souza","leonardo.souza93@exemplo.com","Venda","VIVT3","R$ 37.67","01/05/2023","14/02/1900","47","5047"
"86","Guilherme Oliveira","guilherme.oliveira36@exemplo.com","Venda","JBSS3","R$ 19.03","01/05/2023","14/02/1900","47","5047"
"90","Eduardo Fonseca","eduardo.fonseca58@exemplo.com","Venda","RENT3","R$ 68.36","01/05/2023","14/02/1900","47","5047"
"62","Gabriela Almeida","gabriela.almeida7@exemplo.com","Compra","VIVT3","R$ 52.00","02/05/2023","14/02/1900","48","5048"
"88","Gabriela Costa","gabriela.costa24@exemplo.com","Venda","LREN3","R$ 11.68","02/05/2023","14/02/1900","48","5048"
"65","Marcos Souza","marcos.souza65@exemplo.com","Compra","B3SA3","R$ 13.40","02/05/2023","14/02/1900","48","5048"
"62","Gabriela Almeida","gabriela.almeida7@exemplo.com","Venda","ITUB4","R$ 25.62","03/05/2023","14/02/1900","49","5049"
"87","Sofia Mendes","sofia.mendes47@exemplo.com","Compra","WEGE3","R$ 41.45","03/05/2023","14/02/1900","49","5049"
"37","Rodrigo Cardoso","rodrigo.cardoso48@exemplo.com","Compra","VIVT3","R$ 47.66","03/05/2023","14/02/1900","49","5049"
"22","Luiza Costa","luiza.costa78@exemplo.com","Compra","ABEV3","R$ 12.92","03/05/2023","14/02/1900","49","5049"
"31","Larissa Souza","larissa.souza29@exemplo.com","Compra","JBSS3","R$ 19.18","03/05/2023","14/02/1900","49","5049"
"73","Marcos Lima","marcos.lima55@exemplo.com","Compra","BHIA3","R$ 12.72","03/05/2023","14/02/1900","49","5049"
"12","Giovanna Rocha","giovanna.rocha93@exemplo.com","Compra","B3SA3","R$ 11.26","03/05/2023","14/02/1900","49","5049"
"46","Pedro Silva","pedro.silva50@exemplo.com","Venda","PETR4","R$ 18.33","03/05/2023","14/02/1900","49","5049"
"46","Pedro Silva","pedro.silva50@exemplo.com","Venda","JBSS3","R$ 15.16","03/05/2023","14/02/1900","49","5049"
"43","Luis Rocha","luis.rocha1@exemplo.com","Venda","CSAN3","R$ 13.76","03/05/2023","14/02/1900","49","5049"
"84","Gabriel Fonseca","gabriel.fonseca66@exemplo.com","Compra","RENT3","R$ 62.29","03/05/2023","14/02/1900","49","5049"
"89","Guilherme Silva","guilherme.silva74@exemplo.com","Venda","TAEE4","R$ 11.77","04/05/2023","14/02/1900","50","5050"
"80","Beatriz Almeida","beatriz.almeida66@exemplo.com","Compra","JBSS3","R$ 21.96","04/05/2023","14/02/1900","50","5050"
"9","Giovanna Gomes","giovanna.gomes22@exemplo.com","Compra","CPFE3","R$ 35.60","04/05/2023","14/02/1900","50","5050"
"7","Marcos Rocha","marcos.rocha41@exemplo.com","Venda","SANB11","R$ 32.17","04/05/2023","14/02/1900","50","5050"
"82","Amanda Mendes","amanda.mendes49@exemplo.com","Compra","BHIA3","R$ 19.38","04/05/2023","14/02/1900","50","5050"
"54","Gustavo Santos","gustavo.santos79@exemplo.com","Compra","RENT3","R$ 46.90","05/05/2023","14/02/1900","51","5051"
"28","Rafael Cardoso","rafael.cardoso85@exemplo.com","Venda","IGTA3","R$ 10.35","05/05/2023","14/02/1900","51","5051"
"65","Marcos Souza","marcos.souza65@exemplo.com","Compra","BBDC4","R$ 15.73","05/05/2023","14/02/1900","51","5051"
"78","Gabriela Mendes","gabriela.mendes90@exemplo.com","Venda","BHIA3","R$ 17.29","05/05/2023","14/02/1900","51","5051"
"45","Mateus Silva","mateus.silva8@exemplo.com","Venda","BHIA3","R$ 14.45","05/05/2023","14/02/1900","51","5051"
"95","Camila Lima","camila.lima44@exemplo.com","Compra","MGLU3","R$ 3.75","05/05/2023","14/02/1900","51","5051"
"67","Guilherme Fonseca","guilherme.fonseca27@exemplo.com","Compra","VIVT3","R$ 39.37","05/05/2023","14/02/1900","51","5051"
"33","Gustavo Souza","gustavo.souza88@exemplo.com","Venda","ABEV3","R$ 14.08","05/05/2023","14/02/1900","51","5051"
"28","Rafael Cardoso","rafael.cardoso85@exemplo.com","Compra","BBAS3","R$ 58.19","06/05/2023","14/02/1900","52","5052"
"41","Ana Ferreira","ana.ferreira30@exemplo.com","Venda","BHIA3","R$ 8.16","06/05/2023","14/02/1900","52","5052"
"69","Laura Lima","laura.lima25@exemplo.com","Venda","ITUB4","R$ 32.12","06/05/2023","14/02/1900","52","5052"
"73","Marcos Lima","marcos.lima55@exemplo.com","Venda","VALE3","R$ 59.40","06/05/2023","14/02/1900","52","5052"
"57","Clara Pereira","clara.pereira12@exemplo.com","Venda","IGTA3","R$ 10.55","06/05/2023","14/02/1900","52","5052"
"65","Marcos Souza","marcos.souza65@exemplo.com","Compra","WEGE3","R$ 33.83","06/05/2023","14/02/1900","52","5052"
"42","Clara Pereira","clara.pereira30@exemplo.com","Venda","BBAS3","R$ 54.72","07/05/2023","14/02/1900","53","5053"
"89","Guilherme Silva","guilherme.silva74@exemplo.com","Compra","ITUB4","R$ 32.50","07/05/2023","14/02/1900","53","5053"
"65","Marcos Souza","marcos.souza65@exemplo.com","Compra","ABEV3","R$ 12.81","07/05/2023","14/02/1900","53","5053"
"9","Giovanna Gomes","giovanna.gomes22@exemplo.com","Venda","JBSS3","R$ 15.32","07/05/2023","14/02/1900","53","5053"
"26","Gabriela Melo","gabriela.melo17@exemplo.com","Venda","LREN3","R$ 14.43","08/05/2023","14/02/1900","54","5054"
"96","Beatriz Ribeiro","beatriz.ribeiro50@exemplo.com","Venda","CPFE3","R$ 33.96","08/05/2023","14/02/1900","54","5054"
"51","Camila Oliveira","camila.oliveira84@exemplo.com","Compra","TAEE4","R$ 10.69","08/05/2023","14/02/1900","54","5054"
"14","Guilherme Ferreira","guilherme.ferreira50@exemplo.com","Compra","VALE3","R$ 75.94","08/05/2023","14/02/1900","54","5054"
"76","Ana Carvalho","ana.carvalho5@exemplo.com","Compra","RENT3","R$ 64.95","08/05/2023","14/02/1900","54","5054"
"82","Amanda Mendes","amanda.mendes49@exemplo.com","Compra","MGLU3","R$ 3.37","09/05/2023","14/02/1900","55","5055"
"91","Rodrigo Melo","rodrigo.melo22@exemplo.com","Compra","VALE3","R$ 71.01","09/05/2023","14/02/1900","55","5055"
"33","Gustavo Souza","gustavo.souza88@exemplo.com","Venda","B3SA3","R$ 12.41","09/05/2023","14/02/1900","55","5055"
"45","Mateus Silva","mateus.silva8@exemplo.com","Compra","WEGE3","R$ 41.03","09/05/2023","14/02/1900","55","5055"
"11","Gustavo Costa","gustavo.costa83@exemplo.com","Compra","BBAS3","R$ 46.32","09/05/2023","14/02/1900","55","5055"
"25","Eduardo Silva","eduardo.silva54@exemplo.com","Compra","WEGE3","R$ 41.63","09/05/2023","14/02/1900","55","5055"
"18","Beatriz Ribeiro","beatriz.ribeiro6@exemplo.com","Venda","B3SA3","R$ 11.55","09/05/2023","14/02/1900","55","5055"
"33","Gustavo Souza","gustavo.souza88@exemplo.com","Venda","B3SA3","R$ 10.77","10/05/2023","14/02/1900","56","5056"
"64","Camila Souza","camila.souza82@exemplo.com","Venda","WEGE3","R$ 36.98","10/05/2023","14/02/1900","56","5056"
"21","Camila Pereira","camila.pereira21@exemplo.com","Compra","BBAS3","R$ 51.31","10/05/2023","14/02/1900","56","5056"
"33","Gustavo Souza","gustavo.souza88@exemplo.com","Compra","HAPV3","R$ 4.10","10/05/2023","14/02/1900","56","5056"
"60","Marcos Costa","marcos.costa57@exemplo.com","Compra","IGTA3","R$ 10.81","10/05/2023","14/02/1900","56","5056"
"34","Lucas Ribeiro","lucas.ribeiro15@exemplo.com","Venda","JBSS3","R$ 23.90","10/05/2023","14/02/1900","56","5056"
"3","Mateus Santos","mateus.santos41@exemplo.com","Compra","PETR4","R$ 32.67","10/05/2023","14/02/1900","56","5056"
"70","Felipe Silva","felipe.silva52@exemplo.com","Compra","WEGE3","R$ 32.71","10/05/2023","14/02/1900","56","5056"
"44","Leonardo Souza","leonardo.souza93@exemplo.com","Compra","ITUB4","R$ 22.75","11/05/2023","14/02/1900","57","5057"
"31","Larissa Souza","larissa.souza29@exemplo.com","Venda","ABEV3","R$ 11.83","12/05/2023","14/02/1900","58","5058"
"56","Julia Martins","julia.martins14@exemplo.com","Venda","BBAS3","R$ 49.97","12/05/2023","14/02/1900","58","5058"
"53","Giovanna Pereira","giovanna.pereira73@exemplo.com","Compra","ABEV3","R$ 14.22","12/05/2023","14/02/1900","58","5058"
"76","Ana Carvalho","ana.carvalho5@exemplo.com","Compra","JBSS3","R$ 22.92","12/05/2023","14/02/1900","58","5058"
"2","Isabella Ferreira","isabella.ferreira95@exemplo.com","Venda","ITUB4","R$ 21.33","12/05/2023","14/02/1900","58","5058"
"9","Giovanna Gomes","giovanna.gomes22@exemplo.com","Compra","IGTA3","R$ 10.71","12/05/2023","14/02/1900","58","5058"
"59","Ana Oliveira","ana.oliveira96@exemplo.com","Compra","HAPV3","R$ 2.55","12/05/2023","14/02/1900","58","5058"
"100","Lucas Cardoso","lucas.cardoso77@exemplo.com","Venda","ABEV3","R$ 14.65","12/05/2023","14/02/1900","58","5058"
"49","Rafael Rocha","rafael.rocha93@exemplo.com","Compra","HAPV3","R$ 3.90","12/05/2023","14/02/1900","58","5058"
"7","Marcos Rocha","marcos.rocha41@exemplo.com","Compra","WEGE3","R$ 39.04","12/05/2023","14/02/1900","58","5058"
"75","Amanda Almeida","amanda.almeida25@exemplo.com","Compra","WEGE3","R$ 41.67","12/05/2023","14/02/1900","58","5058"
"19","Sofia Melo","sofia.melo10@exemplo.com","Compra","WEGE3","R$ 33.87","12/05/2023","14/02/1900","58","5058"
"68","Sofia Melo","sofia.melo31@exemplo.com","Compra","WEGE3","R$ 35.24","12/05/2023","14/02/1900","58","5058"
"18","Beatriz Ribeiro","beatriz.ribeiro6@exemplo.com","Venda","BBDC4","R$ 12.90","13/05/2023","14/02/1900","59","5059"
"41","Ana Ferreira","ana.ferreira30@exemplo.com","Venda","RENT3","R$ 64.88","13/05/2023","14/02/1900","59","5059"
"12","Giovanna Rocha","giovanna.rocha93@exemplo.com","Compra","BHIA3","R$ 12.03","13/05/2023","14/02/1900","59","5059"
"26","Gabriela Melo","gabriela.melo17@exemplo.com","Compra","B3SA3","R$ 14.96","13/05/2023","14/02/1900","59","5059"
"29","Gabriela Pereira","gabriela.pereira44@exemplo.com","Venda","BBAS3","R$ 46.40","13/05/2023","14/02/1900","59","5059"
"96","Beatriz Ribeiro","beatriz.ribeiro50@exemplo.com","Venda","WEGE3","R$ 31.99","14/05/2023","14/02/1900","60","5060"
"44","Leonardo Souza","leonardo.souza93@exemplo.com","Venda","B3SA3","R$ 12.61","14/05/2023","14/02/1900","60","5060"
"45","Mateus Silva","mateus.silva8@exemplo.com","Venda","BHIA3","R$ 9.93","14/05/2023","14/02/1900","60","5060"
"35","Isabella Silva","isabella.silva63@exemplo.com","Compra","HAPV3","R$ 3.23","14/05/2023","14/02/1900","60","5060"
"13","Beatriz Silva","beatriz.silva61@exemplo.com","Venda","RENT3","R$ 64.90","14/05/2023","14/02/1900","60","5060"
"77","Larissa Gomes","larissa.gomes98@exemplo.com","Venda","PETR4","R$ 31.24","14/05/2023","14/02/1900","60","5060"
"51","Camila Oliveira","camila.oliveira84@exemplo.com","Compra","RENT3","R$ 46.36","14/05/2023","14/02/1900","60","5060"
"32","Gabriel Oliveira","gabriel.oliveira13@exemplo.com","Compra","JBSS3","R$ 23.38","14/05/2023","14/02/1900","60","5060"
"64","Camila Souza","camila.souza82@exemplo.com","Venda","BBDC4","R$ 12.95","15/05/2023","14/02/1900","61","5061"
"69","Laura Lima","laura.lima25@exemplo.com","Compra","IGTA3","R$ 10.71","15/05/2023","14/02/1900","61","5061"
"74","Larissa Gomes","larissa.gomes18@exemplo.com","Compra","VALE3","R$ 67.93","15/05/2023","14/02/1900","61","5061"
"69","Laura Lima","laura.lima25@exemplo.com","Venda","MGLU3","R$ 1.39","15/05/2023","14/02/1900","61","5061"
"90","Eduardo Fonseca","eduardo.fonseca58@exemplo.com","Venda","LREN3","R$ 21.18","15/05/2023","14/02/1900","61","5061"
"27","Giovanna Carvalho","giovanna.carvalho88@exemplo.com","Compra","VIVT3","R$ 52.15","15/05/2023","14/02/1900","61","5061"
"62","Gabriela Almeida","gabriela.almeida7@exemplo.com","Compra","HAPV3","R$ 2.87","16/05/2023","14/02/1900","62","5062"
"30","Larissa Gomes","larissa.gomes94@exemplo.com","Venda","PETR4","R$ 38.86","16/05/2023","14/02/1900","62","5062"
"13","Beatriz Silva","beatriz.silva61@exemplo.com","Venda","WEGE3","R$ 37.17","16/05/2023","14/02/1900","62","5062"
"37","Rodrigo Cardoso","rodrigo.cardoso48@exemplo.com","Compra","LREN3","R$ 18.79","16/05/2023","14/02/1900","62","5062"
"35","Isabella Silva","isabella.silva63@exemplo.com","Compra","MGLU3","R$ 1.52","16/05/2023","14/02/1900","62","5062"
"44","Leonardo Souza","leonardo.souza93@exemplo.com","Venda","LREN3","R$ 12.89","16/05/2023","14/02/1900","62","5062"
"4","Rodrigo Pereira","rodrigo.pereira12@exemplo.com","Venda","MGLU3","R$ 2.17","16/05/2023","14/02/1900","62","5062"
"39","Amanda Rocha","amanda.rocha53@exemplo.com","Venda","CPFE3","R$ 30.25","16/05/2023","14/02/1900","62","5062"
"94","Giovanna Gomes","giovanna.gomes34@exemplo.com","Compra","VIVT3","R$ 42.18","16/05/2023","14/02/1900","62","5062"
"73","Marcos Lima","marcos.lima55@exemplo.com","Compra","BHIA3","R$ 16.32","16/05/2023","14/02/1900","62","5062"
"15","Felipe Ribeiro","felipe.ribeiro44@exemplo.com","Compra","CSAN3","R$ 17.37","17/05/2023","14/02/1900","63","5063"
"35","Isabella Silva","isabella.silva63@exemplo.com","Compra","PETR4","R$ 24.35","17/05/2023","14/02/1900","63","5063"
"25","Eduardo Silva","eduardo.silva54@exemplo.com","Venda","SANB11","R$ 26.57","17/05/2023","14/02/1900","63","5063"
"90","Eduardo Fonseca","eduardo.fonseca58@exemplo.com","Venda","BHIA3","R$ 13.27","17/05/2023","14/02/1900","63","5063"
"85","Julia Santos","julia.santos76@exemplo.com","Compra","ITUB4","R$ 26.02","18/05/2023","14/02/1900","64","5064"
"4","Rodrigo Pereira","rodrigo.pereira12@exemplo.com","Compra","PETR4","R$ 39.41","18/05/2023","14/02/1900","64","5064"
"39","Amanda Rocha","amanda.rocha53@exemplo.com","Venda","PETR4","R$ 23.68","18/05/2023","14/02/1900","64","5064"
"21","Camila Pereira","camila.pereira21@exemplo.com","Venda","RENT3","R$ 46.58","18/05/2023","14/02/1900","64","5064"
"88","Gabriela Costa","gabriela.costa24@exemplo.com","Venda","PETR4","R$ 28.20","19/05/2023","14/02/1900","65","5065"
"68","Sofia Melo","sofia.melo31@exemplo.com","Compra","PETR4","R$ 32.54","19/05/2023","14/02/1900","65","5065"
"17","Gabriela Costa","gabriela.costa15@exemplo.com","Compra","VIVT3","R$ 50.95","19/05/2023","14/02/1900","65","5065"
"62","Gabriela Almeida","gabriela.almeida7@exemplo.com","Venda","SANB11","R$ 30.65","19/05/2023","14/02/1900","65","5065"
"4","Rodrigo Pereira","rodrigo.pereira12@exemplo.com","Venda","WEGE3","R$ 32.32","19/05/2023","14/02/1900","65","5065"
"53","Giovanna Pereira","giovanna.pereira73@exemplo.com","Venda","RENT3","R$ 65.27","19/05/2023","14/02/1900","65","5065"
"68","Sofia Melo","sofia.melo31@exemplo.com","Compra","VALE3","R$ 63.81","19/05/2023","14/02/1900","65","5065"
"19","Sofia Melo","sofia.melo10@exemplo.com","Venda","HAPV3","R$ 4.12","19/05/2023","14/02/1900","65","5065"
"10","Eduardo Pereira","eduardo.pereira13@exemplo.com","Compra","BBAS3","R$ 44.34","20/05/2023","14/02/1900","66","5066"
"18","Beatriz Ribeiro","beatriz.ribeiro6@exemplo.com","Compra","BBAS3","R$ 50.22","20/05/2023","14/02/1900","66","5066"
"23","Isabella Almeida","isabella.almeida63@exemplo.com","Compra","JBSS3","R$ 15.80","20/05/2023","14/02/1900","66","5066"
"47","Leonardo Ribeiro","leonardo.ribeiro64@exemplo.com","Compra","ITUB4","R$ 29.52","20/05/2023","14/02/1900","66","5066"
"71","Mateus Gomes","mateus.gomes40@exemplo.com","Venda","LREN3","R$ 12.62","20/05/2023","14/02/1900","66","5066"
"73","Marcos Lima","marcos.lima55@exemplo.com","Compra","SANB11","R$ 30.42","20/05/2023","14/02/1900","66","5066"
"42","Clara Pereira","clara.pereira30@exemplo.com","Compra","MGLU3","R$ 2.44","21/05/2023","14/02/1900","67","5067"
"23","Isabella Almeida","isabella.almeida63@exemplo.com","Venda","BBAS3","R$ 38.57","21/05/2023","14/02/1900","67","5067"
"4","Rodrigo Pereira","rodrigo.pereira12@exemplo.com","Compra","SANB11","R$ 30.81","22/05/2023","14/02/1900","68","5068"
"36","Clara Pereira","clara.pereira11@exemplo.com","Compra","SANB11","R$ 27.34","22/05/2023","14/02/1900","68","5068"
"75","Amanda Almeida","amanda.almeida25@exemplo.com","Compra","SANB11","R$ 27.86","22/05/2023","14/02/1900","68","5068"
"30","Larissa Gomes","larissa.gomes94@exemplo.com","Compra","BHIA3","R$ 11.45","22/05/2023","14/02/1900","68","5068"
"59","Ana Oliveira","ana.oliveira96@exemplo.com","Compra","BHIA3","R$ 13.72","23/05/2023","14/02/1900","69","5069"
"87","Sofia Mendes","sofia.mendes47@exemplo.com","Compra","SANB11","R$ 30.18","23/05/2023","14/02/1900","69","5069"
"46","Pedro Silva","pedro.silva50@exemplo.com","Compra","BBDC4","R$ 16.47","23/05/2023","14/02/1900","69","5069"
"37","Rodrigo Cardoso","rodrigo.cardoso48@exemplo.com","Venda","ITUB4","R$ 33.65","23/05/2023","14/02/1900","69","5069"
"9","Giovanna Gomes","giovanna.gomes22@exemplo.com","Compra","PETR4","R$ 29.78","23/05/2023","14/02/1900","69","5069"
"34","Lucas Ribeiro","lucas.ribeiro15@exemplo.com","Venda","ITUB4","R$ 32.69","23/05/2023","14/02/1900","69","5069"
"66","Mateus Gomes","mateus.gomes98@exemplo.com","Compra","VALE3","R$ 69.52","23/05/2023","14/02/1900","69","5069"
"98","Camila Souza","camila.souza43@exemplo.com","Compra","LREN3","R$ 18.62","24/05/2023","14/02/1900","70","5070"
"12","Giovanna Rocha","giovanna.rocha93@exemplo.com","Compra","VIVT3","R$ 46.55","24/05/2023","14/02/1900","70","5070"
"49","Rafael Rocha","rafael.rocha93@exemplo.com","Venda","MGLU3","R$ 2.47","24/05/2023","14/02/1900","70","5070"
"88","Gabriela Costa","gabriela.costa24@exemplo.com","Venda","BBDC4","R$ 12.47","24/05/2023","14/02/1900","70","5070"
"20","Felipe Santos","felipe.santos70@exemplo.com","Venda","VALE3","R$ 77.05","24/05/2023","14/02/1900","70","5070"
"54","Gustavo Santos","gustavo.santos79@exemplo.com","Venda","LREN3","R$ 12.57","25/05/2023","14/02/1900","71","5071"
"70","Felipe Silva","felipe.silva52@exemplo.com","Compra","BBDC4","R$ 12.55","25/05/2023","14/02/1900","71","5071"
"96","Beatriz Ribeiro","beatriz.ribeiro50@exemplo.com","Venda","PETR4","R$ 39.58","25/05/2023","14/02/1900","71","5071"
"51","Camila Oliveira","camila.oliveira84@exemplo.com","Compra","IGTA3","R$ 10.42","25/05/2023","14/02/1900","71","5071"
"46","Pedro Silva","pedro.silva50@exemplo.com","Compra","MGLU3","R$ 2.50","25/05/2023","14/02/1900","71","5071"
"79","Larissa Carvalho","larissa.carvalho96@exemplo.com","Compra","MGLU3","R$ 2.12","25/05/2023","14/02/1900","71","5071"
"58","Rafael Oliveira","rafael.oliveira88@exemplo.com","Venda","MGLU3","R$ 3.38","26/05/2023","14/02/1900","72","5072"
"80","Beatriz Almeida","beatriz.almeida66@exemplo.com","Venda","CPFE3","R$ 27.27","26/05/2023","14/02/1900","72","5072"
"20","Felipe Santos","felipe.santos70@exemplo.com","Compra","SANB11","R$ 26.21","26/05/2023","14/02/1900","72","5072"
"27","Giovanna Carvalho","giovanna.carvalho88@exemplo.com","Venda","B3SA3","R$ 11.90","26/05/2023","14/02/1900","72","5072"
"81","Clara Costa","clara.costa91@exemplo.com","Venda","CPFE3","R$ 34.80","26/05/2023","14/02/1900","72","5072"
"63","Luis Lima","luis.lima28@exemplo.com","Venda","PETR4","R$ 38.14","26/05/2023","14/02/1900","72","5072"
"56","Julia Martins","julia.martins14@exemplo.com","Compra","CPFE3","R$ 37.03","27/05/2023","14/02/1900","73","5073"
"89","Guilherme Silva","guilherme.silva74@exemplo.com","Venda","PETR4","R$ 37.24","27/05/2023","14/02/1900","73","5073"
"71","Mateus Gomes","mateus.gomes40@exemplo.com","Venda","ITUB4","R$ 29.20","27/05/2023","14/02/1900","73","5073"
"66","Mateus Gomes","mateus.gomes98@exemplo.com","Venda","WEGE3","R$ 42.20","27/05/2023","14/02/1900","73","5073"
"1","Leonardo Ferreira","leonardo.ferreira67@exemplo.com","Compra","BHIA3","R$ 8.98","27/05/2023","14/02/1900","73","5073"
"97","Laura Rodrigues","laura.rodrigues54@exemplo.com","Compra","CPFE3","R$ 38.48","27/05/2023","14/02/1900","73","5073"
"1","Leonardo Ferreira","leonardo.ferreira67@exemplo.com","Venda","BBDC4","R$ 16.30","28/05/2023","14/02/1900","74","5074"
"5","Bruno Rodrigues","bruno.rodrigues89@exemplo.com","Compra","VALE3","R$ 65.19","28/05/2023","14/02/1900","74","5074"
"4","Rodrigo Pereira","rodrigo.pereira12@exemplo.com","Venda","PETR4","R$ 27.62","28/05/2023","14/02/1900","74","5074"
"7","Marcos Rocha","marcos.rocha41@exemplo.com","Compra","JBSS3","R$ 24.78","28/05/2023","14/02/1900","74","5074"
"70","Felipe Silva","felipe.silva52@exemplo.com","Compra","CSAN3","R$ 17.14","28/05/2023","14/02/1900","74","5074"
"31","Larissa Souza","larissa.souza29@exemplo.com","Compra","ITUB4","R$ 32.10","28/05/2023","14/02/1900","74","5074"
"76","Ana Carvalho","ana.carvalho5@exemplo.com","Venda","VIVT3","R$ 55.97","01/06/2023","14/02/1900","78","5078"
"48","Sofia Melo","sofia.melo78@exemplo.com","Venda","TAEE4","R$ 11.65","01/06/2023","14/02/1900","78","5078"
"23","Isabella Almeida","isabella.almeida63@exemplo.com","Venda","WEGE3","R$ 39.47","01/06/2023","14/02/1900","78","5078"
"72","Bruno Melo","bruno.melo27@exemplo.com","Compra","BHIA3","R$ 16.51","01/06/2023","14/02/1900","78","5078"
"65","Marcos Souza","marcos.souza65@exemplo.com","Compra","ITUB4","R$ 24.73","02/06/2023","14/02/1900","79","5079"
